"X","Y","Z","Ux","Uy","Uz","exx","eyy","ezz","exz","eyz","exy","eHorz","eVol","eOctSh","Sxx","Syy","Szz","Sxz","Syz","Sxy","q","p","tOctSh","Mr","Poisson Ratio",
25.001,0,15.91002,.59,0,-26.53,230,320,-807,206,0,0,230,-257,1077,-1.7,-.6,-15.5,.9,0,0,14.5,-17.9,13.7,14900,.35,
26.001,0,15.91002,.82,0,-26.35,211,317,-795,256,0,0,211,-268,1086,-1.7,-.6,-15.4,1.2,0,0,14.4,-17.6,13.6,14300,.35,
27.001,0,15.91002,1.03,0,-26.13,216,312,-781,303,0,0,216,-253,1105,-1.7,-.6,-15.1,1.5,0,0,14.2,-17.3,13.4,14300,.35,
28.001,0,15.91002,1.23,0,-25.87,184,305,-763,330,0,0,184,-274,1097,-1.6,-.6,-14.8,1.8,0,0,14,-17,13.3,13200,.35,
29.001,0,15.91002,1.42,0,-25.57,186,298,-743,446,0,0,186,-259,1183,-1.7,-.6,-14.4,2.5,0,0,13.9,-16.6,13.1,13200,.35,
30.001,0,15.91002,1.6,0,-25.19,184,291,-717,480,0,0,184,-241,1196,-1.7,-.6,-13.9,2.6,0,0,13.5,-16.1,12.8,13200,.35,
31.001,0,15.91002,1.76,0,-24.79,142,282,-689,494,0,0,142,-264,1177,-1.7,-.6,-13.3,2.9,0,0,13.1,-15.6,12.4,12100,.35,
32.001,0,15.91002,1.9,0,-24.34,130,273,-659,573,0,0,130,-257,1244,-1.9,-.6,-12.6,3.2,0,0,12.7,-15.1,11.9,12100,.35,
33.001,0,15.91002,2.02,0,-23.85,121,262,-625,612,0,0,121,-242,1267,-2,-.7,-11.9,3.4,0,0,12.2,-14.6,11.5,12100,.35,
34.001,0,15.91002,2.14,0,-23.32,111,252,-589,648,0,0,111,-226,1289,-2.1,-.7,-11.2,3.6,0,0,11.7,-14,11,12100,.35,
35.001,0,15.91002,2.23,0,-22.81,70,242,-557,635,0,0,70,-245,1243,-2.2,-.7,-10.5,3.7,0,0,11.1,-13.4,10.5,11600,.35,
36.001,0,15.91002,2.29,0,-22.27,58,230,-525,660,0,0,58,-237,1256,-2.4,-.8,-9.7,3.7,0,0,10.5,-12.8,9.9,11600,.35,
37.001,0,15.91002,2.34,0,-21.71,39,218,-492,689,0,0,39,-234,1276,-2.5,-.8,-9,3.7,0,0,9.9,-12.3,9.3,11600,.35,
38.001,0,15.91002,2.38,0,-21.13,39,208,-457,690,0,0,39,-210,1261,-2.6,-.9,-8.3,3.7,0,0,9.3,-11.7,8.7,11600,.35,
39.001,0,15.91002,2.39,0,-20.59,13,196,-426,646,0,0,13,-218,1177,-2.6,-.9,-7.6,3.6,0,0,8.7,-11.2,8.2,10400,.35,
40.001,0,15.91002,2.39,0,-20.05,-12,185,-397,659,0,0,-12,-223,1180,-2.7,-.9,-7,3.4,0,0,8,-10.6,7.6,10400,.35,
41.001,0,15.91002,2.38,0,-19.5,-12,175,-368,659,0,0,-12,-204,1167,-2.7,-.9,-6.3,3.3,0,0,7.4,-9.9,7,10400,.35,
42.001,0,15.91002,2.34,0,-18.97,-47,164,-339,639,0,0,-47,-222,1122,-2.7,-.9,-5.7,3.1,0,0,6.8,-9.3,6.4,10400,.35,
43.001,0,15.91002,2.29,0,-18.45,-56,154,-310,607,0,0,-56,-212,1061,-2.7,-.9,-5.2,2.9,0,0,6.3,-8.8,5.9,10400,.35,
44.001,0,15.91002,2.23,0,-17.95,-56,145,-282,605,0,0,-56,-193,1048,-2.6,-.9,-4.8,2.7,0,0,5.8,-8.3,5.5,10400,.35,
45.001,0,15.91002,2.15,0,-17.48,-94,135,-255,571,0,0,-94,-214,986,-2.6,-.9,-4.4,2.5,0,0,5.3,-7.8,5,10400,.35,
46.001,0,15.91002,2.05,0,-17.03,-81,126,-230,477,0,0,-81,-184,832,-2.5,-.9,-3.9,2.4,0,0,4.9,-7.3,4.6,8940,.35,
47.001,0,15.91002,1.97,0,-16.66,-81,119,-207,473,0,0,-81,-170,818,-2.4,-.8,-3.6,2.2,0,0,4.5,-6.8,4.2,8940,.35,
48.001,0,15.91002,1.89,0,-16.28,-81,112,-185,469,0,0,-81,-155,805,-2.3,-.8,-3.3,2,0,0,4.1,-6.4,3.9,8940,.35,
49.001,0,15.91002,1.79,0,-15.97,-99,105,-171,392,0,0,-99,-166,682,-2.3,-.7,-3,1.9,0,0,3.8,-6,3.6,8940,.35,
50.001,0,15.91002,1.69,0,-15.66,-99,98,-158,387,0,0,-99,-159,670,-2.2,-.7,-2.7,1.7,0,0,3.4,-5.6,3.2,8940,.35,
51.001,0,15.91002,1.59,0,-15.36,-99,92,-144,382,0,0,-99,-151,657,-2.1,-.7,-2.5,1.5,0,0,3.2,-5.3,3,8940,.35,
52.001,0,15.91002,1.5,0,-15.06,-100,87,-132,306,0,0,-100,-144,536,-2,-.7,-2.4,1.4,0,0,2.9,-5,2.7,8940,.35,
53.001,0,15.91002,1.4,0,-14.83,-100,82,-123,301,0,0,-100,-141,525,-1.9,-.6,-2.2,1.3,0,0,2.6,-4.8,2.5,8940,.35,
54.001,0,15.91002,1.3,0,-14.59,-100,78,-115,297,0,0,-100,-137,515,-1.9,-.6,-2.1,1.1,0,0,2.4,-4.5,2.2,8940,.35,
55.001,0,15.91002,1.2,0,-14.36,-100,74,-107,292,0,0,-100,-133,505,-1.8,-.6,-1.9,1,0,0,2.1,-4.3,2,8940,.35,
56.001,0,15.91002,1.1,0,-14.12,-100,70,-99,287,0,0,-100,-129,495,-1.8,-.6,-1.8,.9,0,0,1.9,-4.2,1.9,8940,.35,
57.001,0,15.91002,.99,0,-13.9,-109,67,-91,251,0,0,-109,-132,439,-1.7,-.6,-1.8,.8,0,0,1.8,-4.1,1.7,8940,.35,
58.001,0,15.91002,.88,0,-13.7,-109,64,-83,246,0,0,-109,-128,429,-1.7,-.6,-1.7,.7,0,0,1.7,-4,1.6,8940,.35,
59.001,0,15.91002,.76,0,-13.55,-123,61,-77,182,0,0,-123,-139,337,-1.7,-.6,-1.6,.7,0,0,1.5,-3.9,1.5,8940,.35,
60.001,0,15.91002,.64,0,-13.44,-110,59,-73,87,0,0,-110,-124,203,-1.6,-.5,-1.6,.6,0,0,1.4,-3.8,1.4,8940,.35,
61.001,0,15.91002,.53,0,-13.38,-110,58,-71,81,0,0,-110,-123,196,-1.6,-.5,-1.5,.5,0,0,1.3,-3.7,1.3,8940,.35,
62.001,0,15.91002,.43,0,-13.37,-96,57,-71,20,0,0,-96,-109,137,-1.6,-.5,-1.5,.4,0,0,1.1,-3.6,1.2,7920,.35,
63.001,0,15.91002,.34,0,-13.37,-96,56,-71,15,0,0,-96,-110,135,-1.5,-.5,-1.4,.3,0,0,1,-3.5,1.1,7920,.35,
64.001,0,15.91002,.24,0,-13.37,-96,56,-71,11,0,0,-96,-111,134,-1.5,-.5,-1.4,.2,0,0,.8,-3.4,1,7920,.35,
65.001,0,15.91002,.15,0,-13.37,-96,55,-71,7,0,0,-96,-111,133,-1.5,-.5,-1.3,.2,0,0,.7,-3.3,.9,7920,.35,
66.001,0,15.91002,.05,0,-13.37,-96,55,-71,2,0,0,-96,-111,132,-1.4,-.5,-1.3,.1,0,0,.6,-3.2,.9,7920,.35,
67.001,0,15.91002,-.04,0,-13.37,-96,55,-71,-2,0,0,-96,-111,132,-1.4,-.5,-1.3,-.1,0,0,.6,-3.2,.9,7920,.35,
68.001,0,15.91002,-.14,0,-13.37,-96,55,-71,-6,0,0,-96,-111,133,-1.5,-.5,-1.3,-.2,0,0,.7,-3.3,.9,7920,.35,
69.001,0,15.91002,-.24,0,-13.37,-96,56,-71,-11,0,0,-96,-111,134,-1.5,-.5,-1.4,-.2,0,0,.8,-3.4,1,7920,.35,
70.001,0,15.91002,-.33,0,-13.37,-96,56,-71,-15,0,0,-96,-110,135,-1.5,-.5,-1.4,-.3,0,0,1,-3.5,1.1,7920,.35,
71.001,0,15.91002,-.43,0,-13.37,-96,57,-71,-19,0,0,-96,-109,137,-1.6,-.5,-1.5,-.4,0,0,1.1,-3.6,1.2,7920,.35,
72.001,0,15.91002,-.52,0,-13.38,-110,58,-71,-81,0,0,-110,-123,195,-1.6,-.5,-1.5,-.5,0,0,1.2,-3.7,1.3,7920,.35,
73.001,0,15.91002,-.63,0,-13.43,-110,59,-73,-86,0,0,-110,-123,202,-1.6,-.5,-1.6,-.6,0,0,1.4,-3.8,1.4,7920,.35,
74.001,0,15.91002,-.75,0,-13.53,-123,61,-76,-182,0,0,-123,-138,336,-1.7,-.6,-1.6,-.6,0,0,1.5,-3.9,1.5,7920,.35,
75.001,0,15.91002,-.87,0,-13.68,-109,64,-82,-245,0,0,-109,-127,428,-1.7,-.6,-1.7,-.7,0,0,1.7,-4,1.6,7920,.35,
76.001,0,15.91002,-.98,0,-13.89,-109,66,-90,-251,0,0,-109,-132,438,-1.7,-.6,-1.8,-.8,0,0,1.8,-4.1,1.7,7920,.35,
77.001,0,15.91002,-1.09,0,-14.1,-100,70,-98,-286,0,0,-100,-128,494,-1.8,-.6,-1.8,-.9,0,0,1.9,-4.2,1.8,7550,.35,
78.001,0,15.91002,-1.19,0,-14.34,-100,73,-106,-291,0,0,-100,-133,504,-1.8,-.6,-1.9,-1,0,0,2.1,-4.3,2,7550,.35,
79.001,0,15.91002,-1.29,0,-14.57,-100,77,-114,-296,0,0,-100,-137,514,-1.9,-.6,-2,-1.1,0,0,2.3,-4.5,2.2,7550,.35,
80.001,0,15.91002,-1.39,0,-14.81,-100,82,-123,-301,0,0,-100,-141,525,-1.9,-.6,-2.2,-1.2,0,0,2.6,-4.7,2.4,7550,.35,
81.001,0,15.91002,-1.49,0,-15.04,-100,87,-131,-306,0,0,-100,-144,535,-2,-.6,-2.4,-1.4,0,0,2.9,-5,2.7,7550,.35,
82.001,0,15.91002,-1.59,0,-15.33,-99,92,-143,-382,0,0,-99,-151,656,-2.1,-.7,-2.5,-1.5,0,0,3.1,-5.3,3,7550,.35,
83.001,0,15.91002,-1.69,0,-15.64,-99,98,-157,-387,0,0,-99,-158,668,-2.2,-.7,-2.7,-1.7,0,0,3.4,-5.6,3.2,7550,.35,
84.001,0,15.91002,-1.78,0,-15.94,-99,104,-170,-392,0,0,-99,-165,681,-2.2,-.7,-3,-1.8,0,0,3.8,-6,3.5,7550,.35,
85.001,0,15.91002,-1.88,0,-16.25,-99,111,-184,-397,0,0,-99,-172,694,-2.3,-.8,-3.3,-2,0,0,4.1,-6.4,3.9,7550,.35,
86.001,0,15.91002,-1.97,0,-16.62,-81,118,-206,-473,0,0,-81,-169,817,-2.4,-.8,-3.6,-2.2,0,0,4.5,-6.8,4.2,7550,.35,
87.001,0,15.91002,-2.05,0,-17,-81,126,-228,-476,0,0,-81,-183,830,-2.5,-.8,-3.9,-2.3,0,0,4.8,-7.2,4.6,7550,.35,
88.001,0,15.91002,-2.14,0,-17.44,-94,134,-253,-571,0,0,-94,-212,985,-2.6,-.9,-4.3,-2.5,0,0,5.3,-7.7,5,7550,.35,
89.001,0,15.91002,-2.23,0,-17.91,-56,144,-279,-605,0,0,-56,-191,1047,-2.6,-.9,-4.8,-2.7,0,0,5.8,-8.3,5.4,7550,.35,
90.001,0,15.91002,-2.28,0,-18.41,-56,153,-308,-607,0,0,-56,-211,1060,-2.7,-.9,-5.2,-2.9,0,0,6.2,-8.8,5.9,7550,.35,
91.001,0,15.91002,-2.33,0,-18.93,-47,163,-336,-639,0,0,-47,-221,1121,-2.7,-.9,-5.7,-3,0,0,6.7,-9.3,6.3,7550,.35,
92.001,0,15.91002,-2.38,0,-19.45,-12,174,-365,-659,0,0,-12,-203,1166,-2.7,-.9,-6.3,-3.2,0,0,7.4,-9.9,6.9,7440,.35,
93.001,0,15.91002,-2.39,0,-20,-12,184,-394,-659,0,0,-12,-222,1179,-2.7,-.9,-6.9,-3.4,0,0,8,-10.5,7.5,7440,.35,
94.001,0,15.91002,-2.39,0,-20.54,13,195,-424,-646,0,0,13,-216,1176,-2.6,-.9,-7.6,-3.6,0,0,8.6,-11.1,8.1,7440,.35,
95.001,0,15.91002,-2.38,0,-21.08,13,207,-454,-716,0,0,13,-234,1295,-2.6,-.9,-8.3,-3.6,0,0,9.2,-11.7,8.7,7440,.35,
96.001,0,15.91002,-2.34,0,-21.66,39,217,-489,-689,0,0,39,-232,1275,-2.5,-.8,-9,-3.7,0,0,9.8,-12.3,9.3,7440,.35,
97.001,0,15.91002,-2.3,0,-22.23,58,229,-523,-660,0,0,58,-235,1255,-2.4,-.8,-9.7,-3.7,0,0,10.4,-12.8,9.8,7440,.35,
98.001,0,15.91002,-2.23,0,-22.76,70,241,-555,-635,0,0,70,-244,1242,-2.2,-.7,-10.4,-3.7,0,0,11.1,-13.4,10.4,7440,.35,
99.001,0,15.91002,-2.15,0,-23.27,111,252,-586,-648,0,0,111,-223,1287,-2.1,-.7,-11.2,-3.6,0,0,11.6,-14,11,7440,.35,
100.001,0,15.91002,-2.03,0,-23.81,121,262,-622,-612,0,0,121,-240,1265,-2,-.7,-11.9,-3.4,0,0,12.1,-14.5,11.4,7440,.35,
101.001,0,15.91002,-1.91,0,-24.3,130,272,-656,-573,0,0,130,-255,1242,-1.9,-.6,-12.5,-3.2,0,0,12.6,-15.1,11.9,7440,.35,
102.001,0,15.91002,-1.77,0,-24.75,142,282,-687,-494,0,0,142,-263,1176,-1.8,-.6,-13.2,-2.9,0,0,13.1,-15.6,12.3,7440,.35,
103.001,0,15.91002,-1.62,0,-25.15,184,290,-714,-481,0,0,184,-239,1195,-1.7,-.6,-13.8,-2.6,0,0,13.5,-16.1,12.7,7440,.35,
104.001,0,15.91002,-1.43,0,-25.53,186,297,-740,-447,0,0,186,-257,1182,-1.7,-.6,-14.3,-2.5,0,0,13.9,-16.6,13.1,7440,.35,
105.001,0,15.91002,-1.24,0,-25.84,186,305,-761,-357,0,0,186,-271,1118,-1.6,-.6,-14.7,-1.8,0,0,14,-17,13.2,7440,.35,
106.001,0,15.91002,-1.05,0,-26.1,216,311,-779,-304,0,0,216,-252,1104,-1.7,-.6,-15.1,-1.6,0,0,14.2,-17.3,13.4,7440,.35,
107.001,0,15.91002,-.84,0,-26.33,211,316,-794,-257,0,0,211,-267,1085,-1.7,-.6,-15.3,-1.2,0,0,14.4,-17.6,13.6,7440,.35,
108.001,0,15.91002,-.61,0,-26.51,230,320,-806,-207,0,0,230,-256,1076,-1.7,-.6,-15.5,-.9,0,0,14.5,-17.9,13.7,7420,.35,
109.001,0,15.91002,-.39,0,-26.64,237,323,-815,-105,0,0,237,-255,1049,-1.8,-.6,-15.7,-.6,0,0,14.5,-18,13.7,7420,.35,
110.001,0,15.91002,-.15,0,-26.7,226,325,-821,-66,0,0,226,-271,1042,-1.8,-.6,-15.8,-.3,0,0,14.6,-18.2,13.8,7420,.35,
111.001,0,15.91002,.08,0,-26.71,233,326,-824,-2,0,0,233,-265,1043,-1.8,-.6,-15.8,0,0,0,14.6,-18.2,13.8,7420,.35,
112.001,0,15.91002,.31,0,-26.66,226,325,-823,108,0,0,226,-272,1054,-1.8,-.6,-15.8,.3,0,0,14.6,-18.2,13.8,7420,.35,
113.001,0,15.91002,.54,0,-26.53,237,323,-818,147,0,0,237,-258,1065,-1.8,-.6,-15.7,.6,0,0,14.6,-18.1,13.8,7420,.35,
114.001,0,15.91002,.77,0,-26.36,221,321,-811,215,0,0,221,-269,1082,-1.7,-.6,-15.6,.9,0,0,14.5,-17.9,13.7,7420,.35,
115.001,0,15.91002,1,0,-26.13,230,317,-800,259,0,0,230,-253,1099,-1.7,-.6,-15.4,1.2,0,0,14.5,-17.7,13.6,7420,.35,
116.001,0,15.91002,1.21,0,-25.84,218,312,-787,355,0,0,218,-256,1151,-1.6,-.6,-15.2,1.6,0,0,14.3,-17.4,13.5,7420,.35,
117.001,0,15.91002,1.42,0,-25.5,191,306,-770,399,0,0,191,-273,1165,-1.6,-.6,-14.9,1.9,0,0,14.2,-17.1,13.4,7420,.35,
118.001,0,15.91002,1.61,0,-25.12,193,299,-751,434,0,0,193,-260,1180,-1.6,-.6,-14.5,2,0,0,13.8,-16.7,13.1,7420,.35,
119.001,0,15.91002,1.81,0,-24.66,191,292,-726,550,0,0,191,-244,1283,-1.6,-.6,-14,2.7,0,0,13.8,-16.2,13,7420,.35,
.001,0,16.01003,-2.65,0,-16.07,-33,141,-289,-713,0,0,-33,-182,1217,-2.5,-.9,-4.8,-3,0,0,6.2,-8.1,5.9,13200,.35,
1.001,0,16.01003,-2.68,0,-16.7,-33,150,-318,-714,0,0,-33,-201,1228,-2.5,-.9,-5.3,-3.2,0,0,6.7,-8.7,6.3,13200,.35,
2.001,0,16.01003,-2.72,0,-17.33,-33,161,-347,-715,0,0,-33,-220,1240,-2.5,-.9,-5.8,-3.3,0,0,7.2,-9.2,6.8,13200,.35,
3.001,0,16.01003,-2.74,0,-17.95,-2,172,-376,-718,0,0,-2,-206,1258,-2.6,-.9,-6.4,-3.5,0,0,7.8,-9.9,7.4,14300,.35,
4.001,0,16.01003,-2.74,0,-18.58,-2,183,-405,-717,0,0,-2,-224,1270,-2.5,-.9,-7.1,-3.7,0,0,8.4,-10.5,7.9,14300,.35,
5.001,0,16.01003,-2.72,0,-19.2,22,194,-435,-704,0,0,22,-219,1266,-2.5,-.9,-7.7,-3.8,0,0,9,-11.1,8.5,14900,.35,
6.001,0,16.01003,-2.7,0,-19.83,48,206,-467,-747,0,0,48,-213,1348,-2.4,-.8,-8.4,-3.9,0,0,9.6,-11.7,9.1,15600,.35,
7.001,0,16.01003,-2.65,0,-20.5,48,217,-501,-745,0,0,48,-236,1363,-2.4,-.8,-9.1,-3.9,0,0,10.2,-12.3,9.6,15600,.35,
8.000999,0,16.01003,-2.59,0,-21.14,67,229,-535,-716,0,0,67,-238,1341,-2.2,-.7,-9.8,-3.9,0,0,10.8,-12.8,10.2,16000,.35,
9.000999,0,16.01003,-2.5,0,-21.74,92,240,-566,-664,0,0,92,-234,1291,-2.1,-.7,-10.6,-3.8,0,0,11.4,-13.4,10.7,16500,.35,
10.001,0,16.01003,-2.4,0,-22.35,120,251,-599,-703,0,0,120,-228,1370,-2,-.7,-11.3,-3.7,0,0,11.9,-14,11.2,16700,.35,
11.001,0,16.01003,-2.27,0,-22.96,129,262,-635,-672,0,0,129,-244,1352,-1.9,-.6,-12,-3.5,0,0,12.4,-14.5,11.7,16900,.35,
12.001,0,16.01003,-2.14,0,-23.52,143,272,-668,-605,0,0,143,-253,1291,-1.8,-.6,-12.7,-3.3,0,0,12.8,-15.1,12.1,17200,.35,
13.001,0,16.01003,-1.99,0,-24.05,148,282,-697,-563,0,0,148,-267,1263,-1.7,-.6,-13.3,-3,0,0,13.3,-15.6,12.5,17300,.35,
14.001,0,16.01003,-1.82,0,-24.55,190,290,-724,-548,0,0,190,-244,1278,-1.6,-.6,-13.9,-2.7,0,0,13.6,-16.1,12.9,17400,.35,
15.001,0,16.01003,-1.63,0,-25.02,192,297,-750,-433,0,0,192,-261,1177,-1.6,-.6,-14.3,-2,0,0,13.7,-16.6,12.9,17500,.35,
16.001,0,16.01003,-1.44,0,-25.39,190,305,-769,-398,0,0,190,-274,1162,-1.6,-.6,-14.8,-1.9,0,0,14.1,-16.9,13.3,17400,.35,
17.001,0,16.01003,-1.23,0,-25.74,217,311,-786,-354,0,0,217,-257,1149,-1.6,-.6,-15,-1.6,0,0,14.2,-17.2,13.4,17300,.35,
18.001,0,16.01003,-1.02,0,-26.03,236,316,-799,-295,0,0,236,-247,1124,-1.7,-.6,-15.3,-1.3,0,0,14.4,-17.5,13.6,17200,.35,
19.001,0,16.01003,-.79,0,-26.27,220,319,-810,-215,0,0,220,-270,1080,-1.7,-.6,-15.5,-1,0,0,14.4,-17.8,13.6,16900,.35,
20.001,0,16.01003,-.56,0,-26.44,236,322,-818,-147,0,0,236,-260,1064,-1.8,-.6,-15.6,-.6,0,0,14.5,-18,13.7,16700,.35,
21.001,0,16.01003,-.33,0,-26.57,225,324,-823,-109,0,0,225,-274,1053,-1.8,-.6,-15.7,-.3,0,0,14.5,-18.1,13.7,16500,.35,
22.001,0,16.01003,-.1,0,-26.63,232,325,-824,1,0,0,232,-267,1043,-1.8,-.6,-15.7,0,0,0,14.5,-18.1,13.7,16000,.35,
23.001,0,16.01003,.13,0,-26.63,225,324,-822,64,0,0,225,-273,1042,-1.8,-.6,-15.7,.2,0,0,14.5,-18.1,13.7,15600,.35,
24.001,0,16.01003,.36,0,-26.57,236,322,-816,103,0,0,236,-258,1049,-1.8,-.6,-15.6,.5,0,0,14.4,-18,13.6,15600,.35,
25.001,0,16.01003,.59,0,-26.45,229,319,-807,205,0,0,229,-259,1076,-1.7,-.6,-15.4,.9,0,0,14.4,-17.8,13.6,14900,.35,
26.001,0,16.01003,.82,0,-26.27,210,315,-795,255,0,0,210,-270,1084,-1.7,-.6,-15.3,1.2,0,0,14.3,-17.5,13.5,14300,.35,
27.001,0,16.01003,1.03,0,-26.05,215,310,-781,301,0,0,215,-255,1103,-1.6,-.6,-15,1.5,0,0,14.1,-17.2,13.4,14300,.35,
28.001,0,16.01003,1.22,0,-25.8,183,304,-763,328,0,0,183,-276,1095,-1.6,-.6,-14.7,1.8,0,0,13.9,-16.9,13.2,13200,.35,
29.001,0,16.01003,1.41,0,-25.49,185,297,-743,443,0,0,185,-261,1180,-1.7,-.6,-14.3,2.5,0,0,13.8,-16.5,13,13200,.35,
30.001,0,16.01003,1.59,0,-25.12,183,290,-717,477,0,0,183,-243,1193,-1.7,-.6,-13.8,2.6,0,0,13.5,-16,12.7,13200,.35,
31.001,0,16.01003,1.75,0,-24.72,142,281,-689,491,0,0,142,-266,1174,-1.7,-.6,-13.2,2.9,0,0,13,-15.5,12.3,12100,.35,
32.001,0,16.01003,1.89,0,-24.28,129,272,-659,570,0,0,129,-258,1239,-1.9,-.6,-12.5,3.2,0,0,12.6,-15,11.9,12100,.35,
33.001,0,16.01003,2.01,0,-23.79,121,262,-625,608,0,0,121,-243,1262,-2,-.7,-11.9,3.4,0,0,12.1,-14.5,11.4,12100,.35,
34.001,0,16.01003,2.13,0,-23.26,111,252,-589,644,0,0,111,-227,1284,-2.1,-.7,-11.2,3.5,0,0,11.6,-14,11,12100,.35,
35.001,0,16.01003,2.21,0,-22.75,70,241,-557,631,0,0,70,-246,1239,-2.2,-.7,-10.4,3.7,0,0,11.1,-13.4,10.4,11600,.35,
36.001,0,16.01003,2.28,0,-22.22,58,229,-525,656,0,0,58,-238,1251,-2.3,-.8,-9.7,3.7,0,0,10.4,-12.8,9.8,11600,.35,
37.001,0,16.01003,2.33,0,-21.66,39,218,-492,686,0,0,39,-235,1271,-2.5,-.8,-9,3.7,0,0,9.8,-12.3,9.3,11600,.35,
38.001,0,16.01003,2.37,0,-21.08,39,207,-457,687,0,0,39,-211,1255,-2.6,-.9,-8.3,3.6,0,0,9.2,-11.7,8.7,11600,.35,
39.001,0,16.01003,2.38,0,-20.55,12,195,-426,643,0,0,12,-218,1173,-2.6,-.9,-7.6,3.5,0,0,8.6,-11.1,8.1,10400,.35,
40.001,0,16.01003,2.38,0,-20.01,-12,185,-397,656,0,0,-12,-224,1176,-2.7,-.9,-7,3.4,0,0,8,-10.5,7.6,10400,.35,
41.001,0,16.01003,2.37,0,-19.46,-12,174,-368,656,0,0,-12,-205,1162,-2.7,-.9,-6.3,3.2,0,0,7.4,-9.9,7,10400,.35,
42.001,0,16.01003,2.33,0,-18.94,-47,163,-339,636,0,0,-47,-223,1118,-2.7,-.9,-5.7,3.1,0,0,6.8,-9.3,6.4,10400,.35,
43.001,0,16.01003,2.28,0,-18.42,-56,153,-310,604,0,0,-56,-213,1057,-2.7,-.9,-5.2,2.9,0,0,6.3,-8.8,5.9,10400,.35,
44.001,0,16.01003,2.22,0,-17.93,-56,144,-282,603,0,0,-56,-193,1044,-2.6,-.9,-4.8,2.7,0,0,5.8,-8.3,5.5,10400,.35,
45.001,0,16.01003,2.14,0,-17.46,-94,135,-255,569,0,0,-94,-214,982,-2.6,-.9,-4.4,2.5,0,0,5.3,-7.8,5,10400,.35,
46.001,0,16.01003,2.04,0,-17.01,-81,126,-230,475,0,0,-81,-184,828,-2.5,-.9,-3.9,2.4,0,0,4.9,-7.3,4.6,8940,.35,
47.001,0,16.01003,1.96,0,-16.63,-81,118,-207,471,0,0,-81,-170,814,-2.4,-.8,-3.6,2.2,0,0,4.5,-6.9,4.2,8940,.35,
48.001,0,16.01003,1.88,0,-16.26,-81,111,-185,467,0,0,-81,-155,801,-2.3,-.8,-3.3,2,0,0,4.1,-6.4,3.9,8940,.35,
49.001,0,16.01003,1.78,0,-15.95,-99,104,-171,391,0,0,-99,-166,680,-2.3,-.7,-3,1.9,0,0,3.8,-6,3.6,8940,.35,
50.001,0,16.01003,1.69,0,-15.65,-99,98,-158,386,0,0,-99,-159,667,-2.2,-.7,-2.7,1.7,0,0,3.4,-5.6,3.2,8940,.35,
51.001,0,16.01003,1.59,0,-15.34,-99,92,-144,381,0,0,-99,-151,655,-2.1,-.7,-2.5,1.5,0,0,3.2,-5.3,3,8940,.35,
52.001,0,16.01003,1.49,0,-15.05,-100,87,-132,305,0,0,-100,-144,535,-2,-.7,-2.4,1.4,0,0,2.9,-5,2.7,8940,.35,
53.001,0,16.01003,1.39,0,-14.81,-100,82,-123,301,0,0,-100,-141,524,-1.9,-.6,-2.2,1.3,0,0,2.6,-4.8,2.5,8940,.35,
54.001,0,16.01003,1.29,0,-14.58,-100,78,-115,296,0,0,-100,-137,514,-1.9,-.6,-2.1,1.1,0,0,2.4,-4.5,2.2,8940,.35,
55.001,0,16.01003,1.19,0,-14.35,-100,74,-107,291,0,0,-100,-133,503,-1.8,-.6,-1.9,1,0,0,2.1,-4.3,2,8940,.35,
56.001,0,16.01003,1.09,0,-14.11,-100,70,-99,286,0,0,-100,-128,494,-1.8,-.6,-1.8,.9,0,0,2,-4.2,1.9,8940,.35,
57.001,0,16.01003,.99,0,-13.89,-108,67,-91,250,0,0,-108,-132,438,-1.7,-.6,-1.8,.8,0,0,1.8,-4.1,1.7,8940,.35,
58.001,0,16.01003,.88,0,-13.69,-108,64,-83,245,0,0,-108,-127,428,-1.7,-.6,-1.7,.7,0,0,1.7,-4,1.6,8940,.35,
59.001,0,16.01003,.76,0,-13.54,-122,61,-77,182,0,0,-122,-138,336,-1.7,-.6,-1.7,.7,0,0,1.5,-3.9,1.5,8940,.35,
60.001,0,16.01003,.64,0,-13.43,-110,59,-73,86,0,0,-110,-123,202,-1.6,-.5,-1.6,.6,0,0,1.4,-3.8,1.4,8940,.35,
61.001,0,16.01003,.53,0,-13.37,-110,58,-71,81,0,0,-110,-123,195,-1.6,-.5,-1.5,.5,0,0,1.3,-3.7,1.3,8940,.35,
62.001,0,16.01003,.43,0,-13.36,-95,57,-71,20,0,0,-95,-109,137,-1.6,-.5,-1.5,.4,0,0,1.1,-3.6,1.2,7920,.35,
63.001,0,16.01003,.34,0,-13.36,-95,56,-71,15,0,0,-95,-110,135,-1.5,-.5,-1.4,.3,0,0,1,-3.5,1.1,7920,.35,
64.001,0,16.01003,.24,0,-13.36,-95,56,-71,11,0,0,-95,-110,133,-1.5,-.5,-1.4,.2,0,0,.9,-3.4,1,7920,.35,
65.001,0,16.01003,.15,0,-13.36,-95,55,-71,7,0,0,-95,-111,132,-1.5,-.5,-1.3,.2,0,0,.7,-3.3,.9,7920,.35,
66.001,0,16.01003,.05,0,-13.36,-95,55,-71,2,0,0,-95,-111,132,-1.4,-.5,-1.3,.1,0,0,.6,-3.2,.9,7920,.35,
67.001,0,16.01003,-.04,0,-13.36,-95,55,-71,-2,0,0,-95,-111,132,-1.4,-.5,-1.3,-.1,0,0,.6,-3.2,.9,7920,.35,
